Collection,Raw Title,Formatted Title,Author,ISBN,Cover Image URL,Source
1354,HITLER'S WAR ,Hitler's War,"Hoyt, Edwin P. ",9780815411178,http://books.google.com/books/content?id=QONmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
556,LONG WALK THROUGH WAR : A COMBAT DOCTOR'S DIARY ,Long Walk through War: A Combat Doctor's Diary,"Huebner, Klaus H. ",9780890963203,http://books.google.com/books/content?id=MhxnAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
325,THE BATTLE OF THE ATLANTIC ,The Battle Of The Atlantic ,"Hughes, Terry ",,http://books.google.com/books/content?id=PvyfAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
1166,OVER LORD GENERAL PETE QUESADA AND THE TRIUMPH OF TACTICAL AIR POWER IN WORLD WAR II ,Overlord,"Hughes, Thomas Alexander ",9781439118535,http://books.google.com/books/content?id=54dbp-5isx4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
599,FROM OMAHA TO OKINAWA ,From Omaha to Okinawa,"Huie, William Bradford ",9781612512815,http://books.google.com/books/content?id=_MOpDFBdW78C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
627,CAN DO ! THE STORY OF THE SEABEES ,Can Do! The Story of the Seabees,"Huie, William Bradford ",9781387933006,http://books.google.com/books/content?id=retjDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
413,"CRUSADER, THE EIGHT ARMY'S FORGOTTEN VICTORY ","Crusader, The Eight Army'S Forgotten Victory ",Humble ,,https://covers.openlibrary.org/b/id/5147332-L.jpg,Open Library
1370,HITLER'S GENERALS ,Hitler's Generals,"Humble, Richard ",9780385032049,https://images.isbndb.com/covers/1658743482325.jpg,ISBNdb
559,A DON AT WAR ,A Don at War,"Hunt, David ",9781135223861,http://books.google.com/books/content?id=yA3KAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1173,MACARTHUR AND THE WAR AGAINST JAPAN ,Macarthur And The War Against Japan,"Hunt, Frazier ",9781299063464,https://images.isbndb.com/covers/14091143482650.jpg,ISBNdb
273,GALAHAD ,Galahad,"Hunter, Charles Newton ",9781150772825,https://images.isbndb.com/covers/19731623482597.jpg,ISBNdb
494,OUT OF THE BLUE; U.S. ARMY AIRBORNE OPERATIONS IN WORLD WAR II ,Out of the Blue,"Huston, James A. ",9781557531483,http://books.google.com/books/content?id=WM3724B5bzwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
715,FLIGHTS OF PASSAGE : REFLECTIONS OF A WORLD WAR II AVIATOR ,Flights of Passage,"Hynes, Samuel ",0747578117,http://books.google.com/books/content?id=cJU3BW8k8hkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
587,"REPORTING WORLD WAR II, PART ONE: AMERICAN JOURNALISM, 1938-1944 ","Reporting World War Ii, Part One: American Journalism, 1938-1944 ","Hynes, Samuel; Matthews, Anne; Sorel, Nancy Caldwell; Spiller, Robert J. ",,"https://m.media-amazon.com/images/I/71rmkSd0VOL._AC_UF1000,1000_QL80_.jpg",Google Images
588,"REPORTING WORLD WAR II, PART TWO: AMERICAN JOURNALISM 1944-1946 ","Reporting World War Ii, Part Two: American Journalism 1944-1946 ","Hynes, Samuel; Matthews, Anne; Sorel, Nancy Caldwell; Spiller, Robert J. ",,"https://m.media-amazon.com/images/I/71rmkSd0VOL._AC_UF1000,1000_QL80_.jpg",Google Images
630,"SKORZENY, HITLER'S COMMANDO ",Skorzeny: Hitler's Commando,"Infield, Glenn B. ",9780880292122,https://images.isbndb.com/covers/11160433482501.jpg,ISBNdb
723,UNARMED AND UNAFRAID ,Unarmed and Unafraid,"Infield, Glenn B. ",9781299066755,http://books.google.com/books/content?id=zXSSQwmS9agC&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
686,TOP SECRET ,Top Secret ,"Ingersoll, Ralph ",,"https://m.media-amazon.com/images/I/71h8BAwUEwL._AC_UF1000,1000_QL80_.jpg",Google Images
814,THE DIVINE WIND ,The Divine Wind,"Inoguchi, Rikihei; Nakajima, Tadashi; Pineau, Roger ",9780345018779,https://images.isbndb.com/covers/22812893482310.jpg,ISBNdb
358,THE DESTRUCTION OF CONVOY PQ-17 ,The Destruction of Convoy PQ17,"Irving, David ",1872197345,http://books.google.com/books/content?id=oq620AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
363,THE DESTRUCTION OF CONVOY PQ-17 ,The Destruction of Convoy PQ17,"Irving, David ",1872197345,http://books.google.com/books/content?id=oq620AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
389,THE TRAIL OF THE FOX ,The Trail of the Fox,"Irving, David ",9780525222002,https://images.isbndb.com/covers/27354563482374.jpg,ISBNdb
1082,HITLER'S WAR ,Hitler's War,"Irving, David ",9798991972475,http://books.google.com/books/content?id=g3oI0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
1348,"THE SECRET DIARIES OF HITLER'S DOCTOR THE NEWLY DISCOVERED JOURNALS OF THEO MORELL, THE PHYSICIAN WHO TREATED HITLER TO THE LAST DAYS OF HIS LIFE ",The Secret Diaries of Hitler's Doctor,"Irving, David ",9780025582507,https://pictures.abebooks.com/isbn/9780025582507-us-300.jpg,AbeBooks
1391,THE GERMAN ATOMIC BOMB THE HISTORY OF NUCLEAR RESEARCH IN NAZI GERMANY ,The German Atomic Bomb,"Irving, David ",9780306801983,http://books.google.com/books/content?id=z5M_6wLQdSgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
459,FIGHTING THE INVASION: THE GERMAN ARMY AT D-DAY ,Fighting the Invasion: The German Army at D-Day,"Isby, David C. ",9781510703667,https://images.isbndb.com/covers/24058923482725.jpg,ISBNdb
1192,THE MEMOIRS OF GENERAL LORD ISMAY ,The Memoirs Of General Lord Ismay,"Ismay, Hastings Lionel ",9781104848262,https://images.isbndb.com/covers/9858633482581.jpg,ISBNdb
779,"DOUBLE STRIKE; THE EPIC AIR RAIDS ON REGENSBURG­SCHWEINFURT, AUGUST 17, 1943 ","Double Strike: The Epic Air Raids on Regensburg-Schweinfurt, August 17, 1943","Jablonski, Edward ",9780385075404,https://images.isbndb.com/covers/2092293482325.jpg,ISBNdb
785,AIRWAR: VOLUME 1: TERROR FROM THE SKY / TRAGIC VICTORIES ,Airwar: Volume 1 Terror from The Sky,"Jablonski, Edward ",9780385045247,http://books.google.com/books/content?id=K64NAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
786,AIRWAR: VOLUME 2: OUTRAGED SKIES / WINGS OF FIRE ,Airwar: Volume 2: Outraged Skies / Wings Of Fire ,"Jablonski, Edward ",,"https://m.media-amazon.com/images/I/91VJ00AWBWL._AC_UF1000,1000_QL80_.jpg",Google Images
804,FLYING FORTRESS; THE ILLUSTRATED BIOGRAPHY OF THE B-17S AND THE MEN WHO FLEW THEM ,Flying Fortress,"Jablonski, Edward ",9781648374760,http://books.google.com/books/content?id=dkpcEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1081,DECISIVE BATTLES OF WORLD WAR II THE GERMAN VIEW ,Decisive Battles Of World War Ii The German View ,"Jaccobsen, H.A.; Rohwer, J. ",,"https://m.media-amazon.com/images/I/51rxp9mYXKL._AC_UF1000,1000_QL80_.jpg",Google Images
137,FORGOTTON TRADGEDY THE SINKING OF MHT ROHNA ,Forgotton Tradgedy The Sinking Of Mht Rohna ,"Jackson, Carlton ",,http://books.google.com/books/content?id=6_JmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
748,AIR HEROES OF WORLD WAR II : SIXTEEN STORIES OF HEROISM IN THE AIR ,Air heroes of World War II: Sixteen stories of heroism in the air,"Jackson, Robert ",9780213166694,https://images.isbndb.com/covers/24324173482263.jpg,ISBNdb
749,FIGHTER PILOTS OF WORLD WAR II ,Fighter Pilots of World War II,"Jackson, Robert ",9780312288754,https://images.isbndb.com/covers/4456333482299.jpg,ISBNdb
750,"FIGHTER, THE STORY OF AIR COMBAT, 1936-45 ","Fighter, The Story Of Air Combat, 1936-45","Jackson, Robert ",9781299058491,https://images.isbndb.com/covers/14041413482650.jpg,ISBNdb
409,"THE BATTLE FOR NORTH AFRICA, 1940-43 ","The Battle For North Africa, 1940-43 ","Jackson, W.G.F. ",,http://books.google.com/books/content?id=w_RmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
422,THE BATTLE FOR ROME ,The Battle For Rome ,"Jackson, W.G.F. ",,"https://m.media-amazon.com/images/I/81WSZnpHH0L._AC_UF1000,1000_QL80_.jpg",Google Images
301,THE 100-YEAR SECRET: BRITAIN'S HIDDEN WORLD WAR II MASSACRE ,The 100-year Secret,"Jacobs, Benjamin; Pool, Eugene ",1592285325,http://books.google.com/books/content?id=HK5cvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
696,A TIME FOR GIANTS : POLITICS OF THE AMERICAN HIGH COMMAND IN WORLD WAR II ,A Time for Giants: The Politics of the American High Command in World War II,"James, D. Clayton ",9780531150467,https://images.isbndb.com/covers/2381843482377.jpg,ISBNdb
58,"THE USS ARIZONA THE SHIP, THE MEN, THE PEARL HARBOR ATTACK, AND THE SYMBOL THAT ROUSED AMERICAN ",The USS Arizona,"Jasper, Joy Waldron; Delgado, James P.; Adams, Jim ",031299351X,http://books.google.com/books/content?id=CP30dl7X_0MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
998,THEODORE ROOSEVELT JR. THE LIFE OF A WAR HERO ,Theodore Roosevelt Jr.: The Life of a War Hero,"Jeffers, H. Paul ",9780891417392,https://images.isbndb.com/covers/10069973482505.jpg,ISBNdb
440,THE CLAY PIGEONS OF ST. LO ,The Clay Pigeons of St. Lo,"Johns, Glover S. ",0811726045,http://books.google.com/books/content?id=3uRTLZ-kOiwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
933,THE ART OF WAR ,The Art Of War ,"Jomini, Antoine Henri ",,https://covers.openlibrary.org/b/id/2049957-L.jpg,Open Library
882,THE ART OF WAR IN THE WESTERN WORLD ,The Art of War in the Western World,"Jones, Archer ",0252069668,http://books.google.com/books/content?id=z2FRzcz2W0oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
623,"OBA, THE LAST SAMURAI : SAIPAN 1944-1945 ","Oba, the Last Samurai: Saipan 1944-45","Jones, Don ",9780891412458,https://images.isbndb.com/covers/10020633482505.jpg,ISBNdb
1279,ADMIRAL ARLEIGH (31-KNOT) BURKE THE STORY OF A FIGHTING SAILOR ,Admiral Arleigh (31-Knot) Burke,"Jones, Ken; Kelly, Hubert Jr. ",9781612515526,http://books.google.com/books/content?id=6K5kAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
669,HITLER'S SPIES : GERMAN MILITARY INTELLIGENCE IN WORLD WAR II ,Hitler'S Spies : German Military Intelligence In World War Ii ,"Kahn, David ",,http://books.google.com/books/content?id=fuCEAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
387,"THE BLOODIEST YUGOSLAV SPRING, 1945 TITO'S KATYNS AND GULAGS ","bloodiest Yugoslav spring: 1945, Tito's katyns and gulags.","Karapandzich, Borivoje M. ",9780806214559,https://images.isbndb.com/covers/615343482475.jpg,ISBNdb
425,"THE BATTLE FOR ROME : THE GERMANS, THE ALLIES, THE PARTISANS, AND THE POPE, SEPTEMBER 1943 ­JUNE 1944 ",The Battle for Rome,"Katz, Robert ",0743216423,http://books.google.com/books/content?id=zY1d1MprHtkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
972,THE BOOK OF WAR 25 CENTURIES OF GREAT WAR WRITING ,The Book of War,"Keegan, John ",9780140296556,http://books.google.com/books/content?id=8H2MEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
973,THE FACE OF BATTLE ,The Face of Battle,"Keegan, John ",9781440673993,http://books.google.com/books/content?id=-c_WMvtQ4_sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
974,A HISTORY OF WARFARE ,A History of Warfare,"Keegan, John ",9780307828576,http://books.google.com/books/content?id=l9rsAw3NLDQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
975,THE FIRST WORLD WAR ,The First World War,"Keegan, John ",9780307831705,http://books.google.com/books/content?id=Ix8UCGuSi1YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
976,THE IRAQ WAR ,The Iraq War,"Keegan, John ",9781400043446,http://books.google.com/books/content?id=ImcdUnQ-fqAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
977,THE MASK OF COMMAND ,The Face of Battle,"Keegan, John ",9781440673993,http://books.google.com/books/content?id=-c_WMvtQ4_sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
978,THE PRICE OF ADMIRALTY THE EVOLUTION OF NAVAL WARFARE ,The Price of Admiralty: The Evolution of Naval Warfare,"Keegan, John ",9780670814169,https://images.isbndb.com/covers/22815153482426.jpg,ISBNdb
979,SIX ARMIES IN NORMANDY ,"Six Armies in Normandy: From D-Day to the Liberation of Paris; June 6 - Aug. 5, 1944; Revised","Keegan, John ",9780140235425,http://books.google.com/books/content?id=5CR0AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
980,FIELDS OF BATTLE ,Fields of Battle,"Keegan, John ",0679746641,http://books.google.com/books/content?id=hyhpAt3GbswC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
981,THE WARS FOR NORTH AMERICA ,Fields of Battle,"Keegan, John ",0679746641,http://books.google.com/books/content?id=hyhpAt3GbswC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
1208,CHURCHILL'S GENERALS ,Churchill's Generals,"Keegan, John ",9781780224985,http://books.google.com/books/content?id=orM4AgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
741,BATTLE FOR PALEMBANG ,Battle for Palembang,"Kelly, Terence ",9780708930113,http://books.google.com/books/content?id=miQgAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
370,H.M. SUBMARINES ,H.M. Submarines ,"Kemp, P.K. ",,"https://m.media-amazon.com/images/I/91jYuwkJ4FL._AC_UF1000,1000_QL80_.jpg",Google Images
307,THE ESCAPE OF THE SCHARNHORST AND GNEISENAU ,"The Escape of the Scharnhorst and Gneisenau (Sea Battles in Close-up, 13)","Kemp, Peter ",9780870218194,http://books.google.com/books/content?id=drohAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
326,KEY TO VICTORY; THE TRIUMPH OF BRITISH SEA POWER IN WORLD WAR II ,Key To Victory The Triumph Of British Sea Power In World War II,"Kemp, Peter ",9781178767698,https://images.isbndb.com/covers/18822453482607.jpg,ISBNdb
1250,RUSSIA AND THE WEST UNDER LENIN AND STALIN ,Russia and the West Under Lenin and Stalin,"Kennan, George F. ",9780316488495,https://images.isbndb.com/covers/18367953482300.jpg,ISBNdb
613,"FREEDOM FROM FEAR : THE AMERICAN PEOPLE IN DEPRESSION AND WAR, 1929-1945 ",The American People in the Great Depression,"Kennedy, David M. ",9780195168921,http://books.google.com/books/content?id=y_tu2d2j6AwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
585,G.I. : THE AMERICAN SOLDIER IN WORLD WAR II ,G. I.,"Kennett, Lee ",0806129255,http://books.google.com/books/content?id=6HtmLfmMuBEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
856,DICK BONG: ACE OF ACES ,Dick Bong,"Kenney, George C. ",1387890468,http://books.google.com/books/content?id=Y4uFzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
991,GENERAL KENNEY REPORTS A PERSONAL HISTORY OF THE PACIFIC WAR ,General Kenney Reports: A Personal History of the Pacific War,"Kenney, George C. ",9780160613722,https://images.isbndb.com/covers/4338673482245.jpg,ISBNdb
852,"FLAMES OVER TOKYO : THE U.S. ARMY AIR FORCE'S INCENDIARY CAMPAIGN AGAINST JAPAN, 1944-1945 ","Flames Over Tokyo: The U.S. Army Air Forces' Incendiary Campaign Against Japan, 1944-1945","Kerr, E. Bartlett ",9781556113017,https://pictures.abebooks.com/isbn/9781556113017-us-300.jpg,AbeBooks
417,THE BEDFORD BOYS: ONE AMERICAN TOWN'S ULTIMATE D-DAY SACRIFICE ,The Bedford Boys,"Kershaw, Alex ",0306811677,http://books.google.com/books/content?id=2m-RjeVwjyUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1360,HITLER 1936-1945 NEMESIS ,Hitler: A Biography,"Kershaw, Ian ",9780393075625,http://books.google.com/books/content?id=YadFavyLuGEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
299,BIG MEN OF THE LITTLE NAVY; THE AMPHIBIOUS FORCE IN THE MEDITERRANEAN ,Big Men Of The Little Navy; The Amphibious Force In The Mediterranean ,"Kerwin, Paschal E. ",,http://books.google.com/books/content?id=I_3SAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
553,SURGEON AT ARMS ,Surgeon at Arms,"Kessel, Lipmann; St John, John ",9781783830503,http://books.google.com/books/content?id=pbfNDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1369,THE MEMOIRS OF FIELD MARSHALL KESSELRING ,The Memoirs of Field-Marshal Kesselring,"Kesselring, Albert ",9781634508308,http://books.google.com/books/content?id=JE2JCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
538,THE BATTLE OF THE RUHR POCKET : APRIL 1945 ,The Battle of the Ruhr Pocket: April 1945,"Kessler, Leo ",9780812840056,https://images.isbndb.com/covers/10698733482477.jpg,ISBNdb
122,THE NAVAL NIGHT BATTLES IN THE SOLOMONS ,Naval Night Battles of the Solomons,"Kilpatrick, C. W. ",9780682403337,https://images.isbndb.com/covers/26363673482430.jpg,ISBNdb
1216,"FORGED IN WAR ROOSEVELT, CHURCHILL, AND THE SECOND WORLD WAR ",Forged in War,"Kimball, Warren F. ",0688161022,http://books.google.com/books/content?id=Opb2k-aCwj4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
41,ADMIRAL KIMMEL'S STORY ,Admiral Kimmel's Story ,"Kimmel, Hubbard G. ",,https://m.media-amazon.com/images/I/71srXIVTTaL._SY522_.jpg,Manual
1270,FLEET ADMIRAL KING A NAVAL RECORD ,Fleet Admiral King A Naval Record ,"King, Ernest J. ",,http://books.google.com/books/content?id=oWedEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Open Library
989,WILLIAM ORLANDO DARBY A MILITARY BIOGRAPHY ,Rangers: Selected Combat Operations in World War II,"King, Michael J. ",9781428915763,http://books.google.com/books/content?id=fxmUXPSaF1EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
871,THE DIRECTION OF WAR ,The Direction Of War ,"Kingston-McClourghry, E.J. ",,https://pictures.abebooks.com/inventory/md/md22378314952.jpg,Manual
496,"TEN DAYS TO DESTINY: THE BATTLE FOR CRETE, 1941 ",Ten Days to Destiny,"Kiriakopolous, G.C. ",9780531097854,https://pictures.abebooks.com/inventory/md/md31941893651.jpg,AbeBooks
680,CAPTAINS WITHOUT EYES; INTELLIGENCE FAILURES IN WORLD WAR II ,Captains Without Eyes,"Kirkpatrick, Lyman B. ",9780429713101,http://books.google.com/books/content?id=PbuZDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
929,PROBLEMS OF NATIONAL STRATEGY ,Problems of National Strategy : A Book of Readings,"Kissinger, Henry A. ",9780275026332,http://books.google.com/books/content?id=yD25AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
571,"YANK, THE ARMY WEEKLY : WORLD WAR II FROM THE GUYS WHO BROUGHT YOU VICTORY ",Yank: The Army Weekly: World War II from the Guys Who Brought You Victory,"Kluger, Steve ",9781854091017,https://images.isbndb.com/covers/3380253482848.jpg,ISBNdb
677,GHOST ARMY OF WORLD WAR II ,Ghost Army of World War II,"Kneece, Jack ",9781565548763,https://images.isbndb.com/covers/10794083482745.jpg,ISBNdb
898,MEDIEVAL WARFARE ,Medieval Warfare,"Koch, H.W. ",9780861240081,http://books.google.com/books/content?id=0YjyAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
663,"ENIGMA : HOW THE GERMAN MACHINE CIPHER WAS BROKEN, AND HOW IT WAS READ BY THE ALLIES IN WORLD WAR TWO ",Enigma: How the German Machine Cipher Was Broken and How It Was Read by the Allies in World War Two,"Kozaczuk, WÅ‚adysÅ‚aw ",9780890935477,https://images.isbndb.com/covers/5250823482505.jpg,ISBNdb
414,"INSIDE THE AFRIKA KORPS: THE CRUSADER BATTLES, 1941-1942 ","Inside The Afrika Korps: The Crusader Battles, 1941-1942 ","Kriebel, Rainer ",,http://books.google.com/books/content?id=xfVmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
351,WAR IN ITALY: WITH THE SOUTH AFRICANS FROM TARANTO TO THE ALPS ,War in Italy: With the South Africans from Taranto to the Alps (South Africans at War),"Kros, Jack ",9781874800415,https://images.isbndb.com/covers/13873703482855.jpg,ISBNdb
755,WRONG PLACE! WRONG TIME! : THE 305TH BOMB GROUP & 2ND SCHWEINFURT RAID ,"Wrong Place, Wrong Time: The 305th Bomb Group & the 2nd Schweinfurt Raid","Kuhl, George C. ",9780887404450,http://books.google.com/books/content?id=0JjvAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
67,FATAL VOYAGE THE SINKING OF THE USS INDIANAPOLIS ,Fatal Voyage,"Kurzman, Dan ",9780307484680,http://books.google.com/books/content?id=G1MtsJ4oS4IC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
70,LEFT TO DIE THE TRADGEDY OF THE USS JUNEAU ,Left to Die,"Kurzman, Dan ",9781451602791,http://books.google.com/books/content?id=8xlhX0t5LyAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
423,THE RACE FOR ROME ,The Race for Rome,"Kurzman, Dan ",0385065558,http://books.google.com/books/content?id=4hszRXdzr8MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
552,NO GREATER GLORY : THE FOUR IMMORTAL CHAPLAINS AND THE SINKING OF THE DORCHESTER IN WORLD WAR II ,No Greater Glory,"Kurzman, Dan ",9780812966091,http://books.google.com/books/content?id=PJXv7rrBRnEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1386,DAY OF THE BOMB COUNTDOWN TO HIROSHIMA ,Day of the Bomb: Countdown to Hiroshima,"Kurzman, Dan ",9780070356887,https://images.isbndb.com/covers/515603482213.jpg,ISBNdb
1239,AIRMAN AT YALTA AN INSIDE ACCOUNT BY THE MAN WHO REPRESENTED THE ARMY AIR FORCES AT THE YALTA CONFERENCES ,Airman At Yalta An Inside Account By The Man Who Represented The Army Air Forces At The Yalta Conferences ,"Kuter, Laurence S. ",,"https://m.media-amazon.com/images/I/A1wUr0r++5L._AC_UF1000,1000_QL80_.jpg",Google Images
261,"THE GENTLE WARRIOR: GENERAL OLIVER PRINCE SMITH, USMC ",The Gentle Warrior,"La Bree, Clifton; Sexton, Martin J. ",0873386868,http://books.google.com/books/content?id=UuV0wykdUCQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1027,HIGH COMMAND THE GENIUS OF GENERALSHIP FROM ANTIQUITY TO ALAMEIN ,High Command,"Laffin, John ",1566197929,http://books.google.com/books/content?id=gK6aqofaigcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
26,WAR IN ITALY 1943 - 1945 ,War in Italy 1943-1945: A Brutal Story,"Lamb, Richard ",9780312110932,https://images.isbndb.com/covers/2678113482299.jpg,ISBNdb
258,MARINE PIONEERS: THE UNSUNG HEROES OF WORLD WAR II ,Marine Pioneers: The Unsung Heroes Of World War Ii ,"Lane, Kerry ",,http://books.google.com/books/content?id=HqzvAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
1219,"COMMANDER IN CHIEF FRANKLIN DELNO ROOSEVELT, HIS LIEUTENANTS & THEIR WAR ",Commander in Chief,"Larrabee, Eric ",9781682471746,http://books.google.com/books/content?id=kx2zDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1213,ROOSEVELT AND CHURCHILL 1939-1941 THE PARTNERSHIP THAT SAVED THE WEST ,"Roosevelt and Churchill, 1939-1941: The Partnership That Saved the West","Lash, Joseph P. ",9780393055948,http://books.google.com/books/content?id=lyxTEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,AbeBooks
452,ENEMIES ON ALL SIDES : THE FALL OF YUGOSLAVIA ,Enemies On All Sides : The Fall Of Yugoslavia ,"LasÌŒicÌ!-VasojevicÌ!, Milija M. ",0882650106,https://m.media-amazon.com/images/I/81QT+-Y3NCL._SL1500_.jpg,Manual
406,ALAMEIN ,Alamein,"Latimer, Jon ",0674010167,http://books.google.com/books/content?id=lff2Ibu9xWgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
899,"CAVALRY TECHNIQUES AND TRIUMPHS OF THE MILITARY HORSEMAN: THE STORIES OF THE GREAT CAVALRY REGIMENTS, THEIR COMMANDERS AND CELEBRATED ACTIONS ","Cavalry Techniques And Triumphs Of The Military Horseman: The Stories Of The Great Cavalry Regiments, Their Commanders And Celebrated Actions ","Lawford, James ",,"https://m.media-amazon.com/images/I/914kF6BMhzL._AC_UF1000,1000_QL80_.jpg",Google Images
1388,"THE GENERAL AND THE BOMB A BIOGRAPHY OF GENERAL LESLIE R. GROVES, DIRECTOR OF THE MANHATTEN PROJECT ","The General and the Bomb: A Biography of General Leslie R. Groves, Director of the Manhattan Project","Lawren, William ",9780396087618,https://images.isbndb.com/covers/27957063482328.jpg,ISBNdb
821,THIRTY SECONDS OVER TOKYO ,Thirty Seconds Over Tokyo,"Lawson, Ted W. ",9781612342313,http://books.google.com/books/content?id=G7kSgP-QI0UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
45,AND I WAS THERE: PEARL HARBOR AND MIDWAYâ€¦ ,And I Was There: Pearl Harbor And Midwayâ€¦ ,"Layton, Edwin T. ",,http://books.google.com/books/content?id=TgagAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
1011,ARMS FOR EMPIRE A MILITARY HISTORY OF THE COLONIES IN NORTH AMERICA 1607-1763 ,"Arms for Empire: Military History of the British Colonies in North America, 1607-1763","Leach, Douglas Edward ",9780025696006,https://images.isbndb.com/covers/3279433482197.jpg,ISBNdb
